case,0,42,21,1,a,allU
solution,0,7,0,3,U' B2 D' B2 R U2 R
solution,0,7,0,3,F2 R2 U' F2 R U2 R
solution,0,7,0,5,B2 D2 R U2 R2 D R
solution,0,7,0,5,B2 D2 R' D2 L2 D' R
solution,0,7,0,3,B2 L2 D' F2 R F2 R
solution,0,7,0,3,U' B2 D' B2 L F2 L
solution,0,7,0,5,F2 U2 L D2 L2 U L
solution,0,7,0,5,F2 U2 L' U2 R2 U' L
solution,0,7,0,3,F2 R2 U' F2 L F2 L
solution,0,7,0,3,B2 L2 D' F2 L D2 L
case,1,42,11,1,c,
solution,1,6,0,6,R' F2 U' B2 D L
solution,1,7,0,7,R D R' U L2 D' R
solution,1,7,0,3,R2 U F2 U2 R' U2 R
solution,1,7,0,7,R' F2 U D2 F2 D R
solution,1,7,0,7,R B2 D F2 L2 D L
solution,1,7,0,3,R2 U F2 U2 L' B2 L
solution,1,7,0,7,R' D2 F2 U' B2 D L
case,2,42,21,1,b,
solution,2,7,0,7,R U' R' U R U R
solution,2,7,0,7,R' D' R' D R' U R
solution,2,7,0,7,R' F2 R' U' F2 U2 R
solution,2,7,0,6,D' R' F2 U' B2 D L
solution,2,7,0,7,R' F2 R' U' B2 D2 L
case,3,42,11,1,c,
solution,3,7,0,5,B2 D2 R U R2 D R
solution,3,7,0,6,D2 R' F2 U' B2 D L
solution,3,7,0,5,F2 U2 L D L2 U L
case,4,42,21,1,b,
solution,4,7,0,6,U2 L' B2 L' U' D2 R
solution,4,7,0,6,D R' F2 U' B2 D L
solution,4,7,0,7,R' L2 U' B2 D F2 L
case,5,42,21,1,b,
solution,5,7,0,3,U' D2 B2 D' R U2 R
solution,5,7,0,3,U' D2 B2 D' L F2 L
case,6,42,31,1,c,
solution,6,7,0,3,U' D B2 D' R U2 R
solution,6,7,0,3,U' D B2 D' L F2 L
case,7,42,21,1,b,
solution,7,6,0,3,U' B2 D' R U2 R
solution,7,6,0,3,U' B2 D' L F2 L
solution,7,7,0,4,U' B2 D' R' L2 D2 R
solution,7,7,0,3,U' B2 D' R2 L' B2 L
case,8,42,31,1,c,
solution,8,7,0,3,U2 L2 U D2 R U2 R
solution,8,7,0,3,U' D' B2 D' R U2 R
solution,8,7,0,7,L U' L D2 R U' R
solution,8,7,0,7,L U' L' D2 R U' R
solution,8,7,0,3,U2 L2 U D2 L F2 L
solution,8,7,0,3,U' D' B2 D' L F2 L
case,9,42,21,1,a,colR
solution,9,6,0,6,R' F2 R' F2 U R
solution,9,7,0,3,R2 U D2 B2 R B2 R
solution,9,7,0,6,R2 L D2 L' F2 U R
solution,9,7,0,3,R2 U D2 B2 L U2 L
case,10,42,11,1,c,
solution,10,7,0,6,D L U' R L U' R
solution,10,7,0,6,D' L U' R L U' R
solution,10,7,0,7,R' F2 U' B2 R2 D L
case,11,42,21,1,b,
solution,11,7,0,6,D R' F2 R' F2 U R
case,12,42,21,1,b,
solution,12,7,0,6,D' R' F2 R' F2 U R
case,13,42,31,1,c,
solution,13,6,0,6,L U' R L U' R
solution,13,7,0,6,D2 L U' R L U' R
solution,13,7,0,3,R2 D' F2 U' R' U2 R
solution,13,7,0,3,R2 D' B2 D' R' B2 R
solution,13,7,0,7,L U' R D2 L U' R
solution,13,7,0,7,L U' L B2 R U' R
solution,13,7,0,3,F2 U2 L2 U' R B2 R
solution,13,7,0,3,B2 D2 R2 D' R D2 R
solution,13,7,0,3,R2 D' F2 U' L' B2 L
solution,13,7,0,3,R2 D' B2 D' L' D2 L
solution,13,7,0,7,L U' R U2 R U' L
solution,13,7,0,7,L U' L F2 L D' L
solution,13,7,0,3,F2 U2 L2 U' L U2 L
solution,13,7,0,3,B2 D2 R2 D' L B2 L
case,14,42,21,1,a,allF
solution,14,7,0,6,U2 L D2 L B2 U' R
solution,14,7,0,6,D2 R' F2 R' F2 U R
solution,14,7,0,5,R2 D' R B2 D' B2 R
solution,14,7,0,5,R2 D' R' F2 U F2 R
solution,14,7,0,7,L U' L D' R U' R
solution,14,7,0,7,R D2 F2 B2 L2 D L
solution,14,7,0,7,R' U2 F2 B2 R2 D' L
case,15,42,41,2,a,allU
solution,15,7,0,6,U R F2 B2 R F2 R
solution,15,7,0,6,U L U2 D2 L B2 R
solution,15,7,0,6,U R F2 B2 L D2 L
solution,15,7,0,6,U L U2 D2 R D2 L
case,16,42,31,2,c,
solution,16,7,0,3,U R2 U2 D2 R D2 R
solution,16,7,0,3,U L2 U2 D2 R U2 R
solution,16,7,0,3,U F2 U2 F2 R U2 R
solution,16,7,0,3,U F2 R2 U2 R F2 R
solution,16,7,0,3,U F2 L2 D2 R B2 R
solution,16,7,0,3,U R2 U2 D2 L B2 L
solution,16,7,0,3,U L2 U2 D2 L F2 L
solution,16,7,0,3,U F2 U2 F2 L F2 L
solution,16,7,0,3,U F2 R2 U2 L D2 L
solution,16,7,0,3,U F2 L2 D2 L U2 L
case,17,42,41,2,b,
solution,17,7,1,,R2 F' R' U R U' F
solution,17,7,1,,U2 B' R U' R' U B
solution,17,7,0,7,R U' R D R' U2 R
solution,17,7,0,3,R2 U D B2 R B2 R
solution,17,7,0,7,R U' R D L' B2 L
solution,17,7,0,3,R2 U D B2 L U2 L
solution,17,7,0,6,U L' U R U R L
solution,17,7,0,6,U L' U R U' R L
case,18,42,31,2,c,
solution,18,7,0,3,U R2 U2 B2 R' B2 R
solution,18,7,0,3,U L2 D2 F2 R' F2 R
